event_id,user_id,account_id,event_date,feature_area,event_type,success,platform,session_minutes
evt_000300,usr_f958f767,acct_vertex,2026-04-30,mobile_notifications,feature_use,true,web,9
evt_000301,usr_f958f767,acct_vertex,2026-04-30,integrations,feature_use,true,web,28
evt_000302,usr_f958f767,acct_vertex,2026-04-30,threaded_replies,feature_use,true,web,6
evt_000303,usr_f958f767,acct_vertex,2026-04-30,channel_browse,feature_use,true,desktop,19
evt_000304,usr_53837a4f,acct_pioneer,2026-04-30,integrations,feature_use,false,web,25
evt_000305,usr_95b0f5ed,acct_pioneer,2026-04-30,integrations,feature_use,true,desktop,1
evt_000306,usr_95b0f5ed,acct_pioneer,2026-04-30,admin_permissions,feature_use,false,web,37
evt_000307,usr_95b0f5ed,acct_pioneer,2026-04-30,mobile_notifications,feature_use,true,mobile,5
evt_000308,usr_95b0f5ed,acct_pioneer,2026-04-30,search,feature_use,true,web,3
evt_000309,usr_73a9887c,acct_summit,2026-04-30,threaded_replies,feature_use,true,mobile,14
evt_000310,usr_73a9887c,acct_summit,2026-04-30,admin_permissions,feature_use,true,web,38
evt_000311,usr_df35ac80,acct_summit,2026-04-30,integrations,feature_use,false,web,6
evt_000312,usr_df35ac80,acct_summit,2026-04-30,calls,feature_use,true,mobile,4
evt_000313,usr_df35ac80,acct_summit,2026-04-30,threaded_replies,feature_use,true,desktop,8
evt_000314,usr_df35ac80,acct_summit,2026-04-30,search,feature_use,true,web,32
evt_000315,usr_7bfeee31,acct_brightline,2026-04-30,integrations,feature_use,true,desktop,22
evt_000316,usr_7bfeee31,acct_brightline,2026-04-30,boards,feature_use,true,web,37
evt_000317,usr_7bfeee31,acct_brightline,2026-04-30,integrations,feature_use,true,mobile,4
evt_000318,usr_3e5ffb59,acct_brightline,2026-04-30,threaded_replies,feature_use,true,web,37
evt_000319,usr_3e5ffb59,acct_brightline,2026-04-30,integrations,feature_use,true,desktop,1
evt_000320,usr_5d55bd75,acct_brightline,2026-04-30,threaded_replies,feature_use,true,web,10
evt_000321,usr_bb7bfb58,acct_brightline,2026-04-30,threaded_replies,feature_use,false,desktop,27
evt_000322,usr_7bd4d04e,acct_riverstone,2026-04-30,threaded_replies,feature_use,true,mobile,4
evt_000323,usr_def66d35,acct_riverstone,2026-04-30,admin_permissions,feature_use,true,web,19
evt_000324,usr_df67180d,acct_atlas,2026-04-30,channel_browse,feature_use,true,desktop,16
evt_000325,usr_df67180d,acct_atlas,2026-04-30,mobile_notifications,feature_use,true,mobile,13
evt_000326,usr_895c1718,acct_atlas,2026-04-30,search,feature_use,false,web,35
evt_000327,usr_895c1718,acct_atlas,2026-04-30,threaded_replies,feature_use,true,desktop,22
evt_000328,usr_da55d73e,acct_atlas,2026-04-30,boards,feature_use,true,web,34
evt_000329,usr_da55d73e,acct_atlas,2026-04-30,admin_permissions,feature_use,true,desktop,10
evt_000330,usr_da55d73e,acct_atlas,2026-04-30,integrations,feature_use,true,desktop,34
evt_000331,usr_da55d73e,acct_atlas,2026-04-30,mobile_notifications,feature_use,false,mobile,38
evt_000332,usr_6e40b060,acct_horizon,2026-04-30,threaded_replies,feature_use,false,web,17
evt_000333,usr_80746bf7,acct_clearpath,2026-04-30,admin_permissions,feature_use,true,desktop,7
evt_000334,usr_4ce80183,acct_clearpath,2026-04-30,integrations,feature_use,true,web,23
evt_000335,usr_4ce80183,acct_clearpath,2026-04-30,admin_permissions,feature_use,true,web,17
evt_000336,usr_b66322f2,acct_clearpath,2026-04-30,calls,feature_use,true,web,21
evt_000337,usr_b66322f2,acct_clearpath,2026-04-30,channel_browse,feature_use,true,desktop,26
evt_000338,usr_b66322f2,acct_clearpath,2026-04-30,integrations,feature_use,true,web,12
evt_000339,usr_d6b4a16d,acct_blueharbor,2026-04-30,search,feature_use,false,web,13
evt_000340,usr_5c3cee40,acct_redwood,2026-04-30,channel_browse,feature_use,true,desktop,6
evt_000341,usr_3d16ff44,acct_redwood,2026-04-30,admin_permissions,feature_use,true,desktop,28
evt_000342,usr_18361d2d,acct_ironclad,2026-04-30,admin_permissions,feature_use,true,mobile,10
evt_000343,usr_18361d2d,acct_ironclad,2026-04-30,search,feature_use,false,web,19
evt_000344,usr_cb23a64d,acct_ironclad,2026-04-30,search,feature_use,true,web,13
evt_000345,usr_cb23a64d,acct_ironclad,2026-04-30,integrations,feature_use,false,web,35
evt_000346,usr_cb23a64d,acct_ironclad,2026-04-30,boards,feature_use,false,desktop,23
evt_000347,usr_cb23a64d,acct_ironclad,2026-04-30,integrations,feature_use,false,web,37
evt_000348,usr_c840e721,acct_ironclad,2026-04-30,threaded_replies,feature_use,true,mobile,2
evt_000349,usr_c840e721,acct_ironclad,2026-04-30,calls,feature_use,true,web,31
evt_000350,usr_c840e721,acct_ironclad,2026-04-30,integrations,feature_use,false,desktop,11
evt_000351,usr_c840e721,acct_ironclad,2026-04-30,search,feature_use,false,web,4
evt_000352,usr_686f058f,acct_fieldforce,2026-04-30,admin_permissions,feature_use,true,desktop,37
evt_000353,usr_686f058f,acct_fieldforce,2026-04-30,boards,feature_use,true,web,32
evt_000354,usr_686f058f,acct_fieldforce,2026-04-30,boards,feature_use,true,web,4
evt_000355,usr_5b1f96ee,acct_fieldforce,2026-04-30,search,feature_use,true,web,40
evt_000356,usr_5b1f96ee,acct_fieldforce,2026-04-30,channel_browse,feature_use,true,desktop,21
evt_000357,usr_aa313033,acct_fieldforce,2026-04-30,integrations,feature_use,false,desktop,34
evt_000358,usr_aa313033,acct_fieldforce,2026-04-30,boards,feature_use,false,web,43
evt_000359,usr_a5a2fa1f,acct_fieldforce,2026-04-30,channel_browse,feature_use,true,desktop,28
evt_000360,usr_21acaa64,acct_greenleaf,2026-04-30,calls,feature_use,true,web,1
evt_000361,usr_21acaa64,acct_greenleaf,2026-04-30,admin_permissions,feature_use,false,web,37
evt_000362,usr_21acaa64,acct_greenleaf,2026-04-30,search,feature_use,true,desktop,40
evt_000363,usr_d5ac82ef,acct_greenleaf,2026-04-30,admin_permissions,feature_use,true,desktop,16
evt_000364,usr_c725044a,acct_greenleaf,2026-04-30,search,feature_use,false,web,43
evt_000365,usr_c725044a,acct_greenleaf,2026-04-30,integrations,feature_use,false,web,17
evt_000366,usr_c725044a,acct_greenleaf,2026-04-30,search,feature_use,false,web,7
evt_000367,usr_228f8fdd,acct_quantum,2026-04-30,admin_permissions,feature_use,false,web,25
evt_000368,usr_228f8fdd,acct_quantum,2026-04-30,integrations,feature_use,true,desktop,37
evt_000369,usr_228f8fdd,acct_quantum,2026-04-30,calls,feature_use,true,web,5
evt_000370,usr_228f8fdd,acct_quantum,2026-04-30,admin_permissions,feature_use,true,web,17
evt_000371,usr_5d6785a6,acct_union,2026-04-30,integrations,feature_use,false,web,39
evt_000372,usr_4c075071,acct_coastal,2026-04-30,search,feature_use,true,web,45
evt_000373,usr_9ad98368,acct_nimble,2026-04-30,integrations,feature_use,true,web,4
evt_000374,usr_c28d93a6,acct_nimble,2026-04-30,channel_browse,feature_use,true,mobile,31
evt_000375,usr_c28d93a6,acct_nimble,2026-04-30,threaded_replies,feature_use,true,web,19
evt_000376,usr_c28d93a6,acct_nimble,2026-04-30,admin_permissions,feature_use,true,web,26
evt_000377,usr_c28d93a6,acct_nimble,2026-04-30,mobile_notifications,feature_use,false,mobile,25
evt_000378,usr_6d9134e5,acct_nimble,2026-04-30,mobile_notifications,feature_use,true,mobile,15
evt_000379,usr_6d9134e5,acct_nimble,2026-04-30,calls,feature_use,true,web,45
evt_000380,usr_6d9134e5,acct_nimble,2026-04-30,boards,feature_use,true,web,35
evt_000381,usr_6d9134e5,acct_nimble,2026-04-30,mobile_notifications,feature_use,true,mobile,25
evt_000382,usr_8761ef87,acct_craftworks,2026-04-30,integrations,feature_use,false,web,37
evt_000383,usr_42848727,acct_prairie,2026-04-30,admin_permissions,feature_use,false,web,28
evt_000384,usr_42848727,acct_prairie,2026-04-30,channel_browse,feature_use,true,web,41
evt_000385,usr_8b885c0f,acct_prairie,2026-04-30,channel_browse,feature_use,true,desktop,6
evt_000386,usr_8b885c0f,acct_prairie,2026-04-30,threaded_replies,feature_use,true,web,18
evt_000387,usr_8b885c0f,acct_prairie,2026-04-30,mobile_notifications,feature_use,false,mobile,38
evt_000388,usr_5b52542e,acct_urban,2026-04-30,integrations,feature_use,true,web,35
evt_000389,usr_a19ae058,acct_pulse,2026-04-30,search,feature_use,true,web,39
evt_000390,usr_a19ae058,acct_pulse,2026-04-30,integrations,feature_use,true,web,22
evt_000391,usr_a19ae058,acct_pulse,2026-04-30,integrations,feature_use,true,web,18
evt_000392,usr_a19ae058,acct_pulse,2026-04-30,admin_permissions,feature_use,true,desktop,20
evt_000393,usr_f9524e89,acct_pulse,2026-04-30,calls,feature_use,true,desktop,15
evt_000394,usr_f9524e89,acct_pulse,2026-04-30,search,feature_use,false,web,21
evt_000395,usr_f9524e89,acct_pulse,2026-04-30,search,feature_use,false,mobile,13
evt_000396,usr_f9524e89,acct_pulse,2026-04-30,threaded_replies,feature_use,false,web,32
evt_000397,usr_bc48e4c7,acct_northwind,2026-05-01,search,feature_use,false,desktop,2
evt_000398,usr_bc48e4c7,acct_northwind,2026-05-01,search,feature_use,false,web,4
evt_000399,usr_bc48e4c7,acct_northwind,2026-05-01,search,feature_use,false,desktop,13
evt_000400,usr_bc48e4c7,acct_northwind,2026-05-01,search,feature_use,false,mobile,41
evt_000401,usr_b64fdd3f,acct_helix,2026-05-01,admin_permissions,feature_use,true,desktop,6
evt_000402,usr_b64fdd3f,acct_helix,2026-05-01,integrations,feature_use,true,web,37
evt_000403,usr_d0f46b26,acct_helix,2026-05-01,integrations,feature_use,true,web,27
evt_000404,usr_d0f46b26,acct_helix,2026-05-01,integrations,feature_use,false,desktop,44
evt_000405,usr_efcdf10e,acct_helix,2026-05-01,integrations,feature_use,true,web,17
evt_000406,usr_efcdf10e,acct_helix,2026-05-01,integrations,feature_use,false,desktop,42
evt_000407,usr_9157d4ad,acct_helix,2026-05-01,calls,feature_use,true,web,20
evt_000408,usr_9157d4ad,acct_helix,2026-05-01,boards,feature_use,true,web,7
evt_000409,usr_9157d4ad,acct_helix,2026-05-01,search,feature_use,false,desktop,24
evt_000410,usr_9157d4ad,acct_helix,2026-05-01,integrations,feature_use,true,web,44
evt_000411,usr_81e3882b,acct_helix,2026-05-01,threaded_replies,feature_use,true,web,18
evt_000412,usr_80a95ad5,acct_cascade,2026-05-01,calls,feature_use,true,desktop,39
evt_000413,usr_80a95ad5,acct_cascade,2026-05-01,mobile_notifications,feature_use,true,mobile,32
evt_000414,usr_c498ec0f,acct_cascade,2026-05-01,threaded_replies,feature_use,true,mobile,37
evt_000415,usr_c498ec0f,acct_cascade,2026-05-01,boards,feature_use,true,desktop,44
evt_000416,usr_c498ec0f,acct_cascade,2026-05-01,threaded_replies,feature_use,true,desktop,43
evt_000417,usr_c498ec0f,acct_cascade,2026-05-01,channel_browse,feature_use,true,web,43
evt_000418,usr_aca5e3d4,acct_vertex,2026-05-01,integrations,feature_use,true,desktop,44
evt_000419,usr_aca5e3d4,acct_vertex,2026-05-01,calls,feature_use,true,web,15
evt_000420,usr_aca5e3d4,acct_vertex,2026-05-01,integrations,feature_use,true,desktop,22
evt_000421,usr_b14a2840,acct_vertex,2026-05-01,threaded_replies,feature_use,true,web,41
evt_000422,usr_b14a2840,acct_vertex,2026-05-01,threaded_replies,feature_use,false,web,13
evt_000423,usr_b14a2840,acct_vertex,2026-05-01,threaded_replies,feature_use,true,web,20
evt_000424,usr_c3d1b8f3,acct_vertex,2026-05-01,search,feature_use,true,web,37
evt_000425,usr_c3d1b8f3,acct_vertex,2026-05-01,calls,feature_use,false,web,12
evt_000426,usr_22623d43,acct_pioneer,2026-05-01,search,feature_use,true,desktop,11
evt_000427,usr_f0255b6b,acct_summit,2026-05-01,threaded_replies,feature_use,true,web,24
evt_000428,usr_f0255b6b,acct_summit,2026-05-01,admin_permissions,feature_use,false,desktop,34
evt_000429,usr_f0255b6b,acct_summit,2026-05-01,channel_browse,feature_use,true,mobile,16
evt_000430,usr_f0255b6b,acct_summit,2026-05-01,channel_browse,feature_use,true,web,7
evt_000431,usr_f443b9e4,acct_summit,2026-05-01,search,feature_use,false,web,19
evt_000432,usr_f443b9e4,acct_summit,2026-05-01,threaded_replies,feature_use,true,mobile,28
evt_000433,usr_f443b9e4,acct_summit,2026-05-01,calls,feature_use,false,web,32
evt_000434,usr_73a9887c,acct_summit,2026-05-01,search,feature_use,false,desktop,2
evt_000435,usr_73a9887c,acct_summit,2026-05-01,channel_browse,feature_use,true,web,2
evt_000436,usr_7dccec82,acct_summit,2026-05-01,admin_permissions,feature_use,false,web,41
evt_000437,usr_7dccec82,acct_summit,2026-05-01,mobile_notifications,feature_use,true,web,43
evt_000438,usr_7dccec82,acct_summit,2026-05-01,channel_browse,feature_use,true,web,8
evt_000439,usr_b30f1de9,acct_brightline,2026-05-01,threaded_replies,feature_use,true,web,27
evt_000440,usr_b30f1de9,acct_brightline,2026-05-01,mobile_notifications,feature_use,true,mobile,9
evt_000441,usr_f777d0c9,acct_brightline,2026-05-01,mobile_notifications,feature_use,true,mobile,32
evt_000442,usr_1580f2fe,acct_brightline,2026-05-01,admin_permissions,feature_use,false,desktop,23
evt_000443,usr_1580f2fe,acct_brightline,2026-05-01,admin_permissions,feature_use,true,web,32
evt_000444,usr_7c309684,acct_riverstone,2026-05-01,admin_permissions,feature_use,true,web,6
evt_000445,usr_ab9e1f1d,acct_riverstone,2026-05-01,admin_permissions,feature_use,true,web,19
evt_000446,usr_f4788c00,acct_riverstone,2026-05-01,search,feature_use,true,web,19
evt_000447,usr_a95baf3a,acct_riverstone,2026-05-01,mobile_notifications,feature_use,true,web,1
evt_000448,usr_a95baf3a,acct_riverstone,2026-05-01,calls,feature_use,true,web,23
evt_000449,usr_a95baf3a,acct_riverstone,2026-05-01,calls,feature_use,false,web,6
evt_000450,usr_df67180d,acct_atlas,2026-05-01,channel_browse,feature_use,true,desktop,27
evt_000451,usr_df67180d,acct_atlas,2026-05-01,boards,feature_use,true,web,45
evt_000452,usr_df67180d,acct_atlas,2026-05-01,boards,feature_use,false,desktop,7
evt_000453,usr_df67180d,acct_atlas,2026-05-01,mobile_notifications,feature_use,true,mobile,12
evt_000454,usr_6e40b060,acct_horizon,2026-05-01,search,feature_use,false,mobile,37
evt_000455,usr_6e40b060,acct_horizon,2026-05-01,integrations,feature_use,true,desktop,22
evt_000456,usr_6e40b060,acct_horizon,2026-05-01,mobile_notifications,feature_use,true,mobile,16
evt_000457,usr_4a44366d,acct_horizon,2026-05-01,search,feature_use,false,desktop,40
evt_000458,usr_4a44366d,acct_horizon,2026-05-01,search,feature_use,false,web,31
evt_000459,usr_4a44366d,acct_horizon,2026-05-01,calls,feature_use,false,web,32
evt_000460,usr_4a44366d,acct_horizon,2026-05-01,threaded_replies,feature_use,true,web,33
evt_000461,usr_e9bd3f9f,acct_horizon,2026-05-01,mobile_notifications,feature_use,true,mobile,29
evt_000462,usr_e9bd3f9f,acct_horizon,2026-05-01,search,feature_use,false,web,32
evt_000463,usr_e9bd3f9f,acct_horizon,2026-05-01,integrations,feature_use,true,web,3
evt_000464,usr_e9bd3f9f,acct_horizon,2026-05-01,integrations,feature_use,true,web,39
evt_000465,usr_64ccfd79,acct_clearpath,2026-05-01,boards,feature_use,true,web,7
evt_000466,usr_64ccfd79,acct_clearpath,2026-05-01,boards,feature_use,true,web,41
evt_000467,usr_64ccfd79,acct_clearpath,2026-05-01,admin_permissions,feature_use,true,mobile,45
evt_000468,usr_64ccfd79,acct_clearpath,2026-05-01,search,feature_use,false,web,27
evt_000469,usr_dc68775c,acct_clearpath,2026-05-01,channel_browse,feature_use,true,web,30
evt_000470,usr_dc68775c,acct_clearpath,2026-05-01,calls,feature_use,true,web,27
evt_000471,usr_51cb7607,acct_clearpath,2026-05-01,admin_permissions,feature_use,true,mobile,33
evt_000472,usr_fd0a84ad,acct_clearpath,2026-05-01,search,feature_use,false,mobile,28
evt_000473,usr_fd0a84ad,acct_clearpath,2026-05-01,boards,feature_use,true,mobile,12
evt_000474,usr_fd0a84ad,acct_clearpath,2026-05-01,integrations,feature_use,true,desktop,7
evt_000475,usr_fd0a84ad,acct_clearpath,2026-05-01,threaded_replies,feature_use,true,desktop,33
evt_000476,usr_5d38c1fe,acct_sterling,2026-05-01,search,feature_use,false,desktop,33
evt_000477,usr_5d38c1fe,acct_sterling,2026-05-01,search,feature_use,false,desktop,36
evt_000478,usr_e9cf60f1,acct_sterling,2026-05-01,admin_permissions,feature_use,false,web,42
evt_000479,usr_e9cf60f1,acct_sterling,2026-05-01,admin_permissions,feature_use,true,mobile,41
evt_000480,usr_e9cf60f1,acct_sterling,2026-05-01,integrations,feature_use,true,web,31
evt_000481,usr_04a7a24b,acct_blueharbor,2026-05-01,search,feature_use,true,web,11
evt_000482,usr_04a7a24b,acct_blueharbor,2026-05-01,admin_permissions,feature_use,false,web,4
evt_000483,usr_01e21b30,acct_blueharbor,2026-05-01,mobile_notifications,feature_use,true,mobile,36
evt_000484,usr_d6b4a16d,acct_blueharbor,2026-05-01,boards,feature_use,true,web,27
evt_000485,usr_d6b4a16d,acct_blueharbor,2026-05-01,admin_permissions,feature_use,false,web,36
evt_000486,usr_d6b4a16d,acct_blueharbor,2026-05-01,search,feature_use,false,web,29
evt_000487,usr_5c3cee40,acct_redwood,2026-05-01,admin_permissions,feature_use,true,desktop,33
evt_000488,usr_5c3cee40,acct_redwood,2026-05-01,channel_browse,feature_use,true,web,17
evt_000489,usr_a15234b9,acct_redwood,2026-05-01,search,feature_use,true,desktop,3
evt_000490,usr_a15234b9,acct_redwood,2026-05-01,channel_browse,feature_use,true,web,41
evt_000491,usr_a15234b9,acct_redwood,2026-05-01,boards,feature_use,true,web,37
evt_000492,usr_d4c932cd,acct_ironclad,2026-05-01,mobile_notifications,feature_use,false,mobile,26
evt_000493,usr_d4c932cd,acct_ironclad,2026-05-01,search,feature_use,true,web,22
evt_000494,usr_573b971d,acct_ironclad,2026-05-01,channel_browse,feature_use,true,mobile,36
evt_000495,usr_573b971d,acct_ironclad,2026-05-01,boards,feature_use,false,web,43
evt_000496,usr_573b971d,acct_ironclad,2026-05-01,threaded_replies,feature_use,true,mobile,40
evt_000497,usr_686f058f,acct_fieldforce,2026-05-01,search,feature_use,true,desktop,33
evt_000498,usr_686f058f,acct_fieldforce,2026-05-01,admin_permissions,feature_use,true,web,42
evt_000499,usr_686f058f,acct_fieldforce,2026-05-01,threaded_replies,feature_use,true,desktop,11
evt_000500,usr_1825c849,acct_greenleaf,2026-05-01,threaded_replies,feature_use,true,desktop,28
evt_000501,usr_82d34ab5,acct_quantum,2026-05-01,search,feature_use,false,mobile,37
evt_000502,usr_69532027,acct_union,2026-05-01,integrations,feature_use,true,mobile,38
evt_000503,usr_b57ba0f6,acct_union,2026-05-01,threaded_replies,feature_use,true,web,44
evt_000504,usr_214dd1a1,acct_union,2026-05-01,search,feature_use,false,web,43
evt_000505,usr_ff6907bf,acct_union,2026-05-01,threaded_replies,feature_use,true,web,35
evt_000506,usr_ff6907bf,acct_union,2026-05-01,search,feature_use,false,web,42
evt_000507,usr_368bd343,acct_union,2026-05-01,mobile_notifications,feature_use,true,mobile,39
evt_000508,usr_31babd02,acct_coastal,2026-05-01,threaded_replies,feature_use,true,desktop,10
evt_000509,usr_31babd02,acct_coastal,2026-05-01,channel_browse,feature_use,true,desktop,13
evt_000510,usr_31babd02,acct_coastal,2026-05-01,search,feature_use,false,mobile,4
evt_000511,usr_fadd63e4,acct_nimble,2026-05-01,boards,feature_use,true,web,9
